"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Letter","Canopy_Type","Big_trees_ArealCover","Small_trees_ArealCover","Understory_Veg_Cover","Woody_shrubs_saplings_ArealCover","Tall_herb_grass_forb_ArealCover","Woody_shrubs_saplings_GroundCover","Herb_Grass_Forb_GroundCover","Standing_water_ArealCover","Barren_AreaCcover","Riparian_Cover_Notes","Validation_Notes"
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","I","coniferous","moderate (10-40%)","sparse (<10%)","mixed","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","H","coniferous","moderate (10-40%)","sparse (<10%)","none","absent","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","M","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","absent","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","E","coniferous","absent","sparse (<10%)","deciduous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","K","coniferous","moderate (10-40%)","moderate (10-40%)","mixed","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","B","coniferous","absent","sparse (<10%)","none","absent","sparse (<10%)","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","A","coniferous","sparse (<10%)","sparse (<10%)","none","absent","absent","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","L","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2013-07-31,"No","F","none","absent","absent","deciduous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","G","coniferous","absent","sparse (<10%)","deciduous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","N","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","D",,"absent","absent","deciduous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","C","coniferous","moderate (10-40%)","sparse (<10%)","mixed","moderate (10-40%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","K",,"absent","absent",,"absent","absent","sparse (<10%)","heavy (40-75%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","A",,"absent","absent",,"absent","moderate (10-40%)","absent","heavy (40-75%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","E",,"absent","absent","deciduous","very heavy (>75%)","absent","absent","sparse (<10%)","absent","absent",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","O","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","B","coniferous","moderate (10-40%)","sparse (<10%)","deciduous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","sparse (<10%)","absent","absent",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","F",,"absent","absent","deciduous","very heavy (>75%)","absent","absent","moderate (10-40%)","absent","absent",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","M","coniferous","absent","sparse (<10%)",,"absent","absent","moderate (10-40%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","J",,"absent","absent","deciduous","very heavy (>75%)","absent","absent","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","H","coniferous","moderate (10-40%)","moderate (10-40%)","mixed","heavy (40-75%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","I","coniferous","absent","sparse (<10%)","deciduous","moderate (10-40%)","absent","sparse (<10%)","heavy (40-75%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-03,"No","L","coniferous","absent","sparse (<10%)","deciduous","absent","sparse (<10%)","absent","moderate (10-40%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","K",,"absent","absent","deciduous","very heavy (>75%)","moderate (10-40%)","absent","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","J",,"absent","absent","deciduous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","D","coniferous","moderate (10-40%)","sparse (<10%)","deciduous","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","C","coniferous","absent","sparse (<10%)","coniferous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","O","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","F",,"absent","absent","deciduous","very heavy (>75%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","E",,"absent","absent","deciduous","very heavy (>75%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","A",,"absent","absent",,"absent","moderate (10-40%)","absent","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","M","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","H","coniferous","heavy (40-75%)","moderate (10-40%)","deciduous","heavy (40-75%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","B","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","L","coniferous","moderate (10-40%)","absent",,"absent","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","G",,"absent","absent","deciduous","very heavy (>75%)","moderate (10-40%)","absent","absent","absent","absent",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","N",,"absent","absent",,"absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10980",2016-08-22,"Yes","I","coniferous","absent","moderate (10-40%)","deciduous","very heavy (>75%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","absent","absent",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","A","coniferous","moderate (10-40%)","sparse (<10%)","deciduous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","B","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","E","coniferous","moderate (10-40%)","sparse (<10%)","deciduous","heavy (40-75%)","absent","very heavy (>75%)","moderate (10-40%)","heavy (40-75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","H",,"absent","absent","deciduous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","O","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","sparse (<10%)","heavy (40-75%)","heavy (40-75%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","M","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","heavy (40-75%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","F","coniferous","sparse (<10%)","absent","deciduous","heavy (40-75%)","sparse (<10%)","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","J","coniferous","absent","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","I",,"absent","absent","deciduous","heavy (40-75%)","absent","heavy (40-75%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","K","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","G",,"absent","absent","deciduous","heavy (40-75%)","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","N","coniferous","heavy (40-75%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","L","coniferous","absent","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","C","coniferous","heavy (40-75%)","sparse (<10%)","deciduous","heavy (40-75%)","absent","heavy (40-75%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10980",2019-08-05,"No","D","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","L","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","M","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","J","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","I","coniferous","sparse (<10%)","sparse (<10%)","none","absent","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","H","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","B","coniferous","sparse (<10%)","sparse (<10%)","none","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","E","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","D","coniferous","sparse (<10%)","absent","coniferous","sparse (<10%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","N","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","C","coniferous","sparse (<10%)","absent","mixed","moderate (10-40%)","absent","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","O","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","F","coniferous","sparse (<10%)","sparse (<10%)","deciduous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","G","coniferous","sparse (<10%)","absent","deciduous","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","A","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","moderate (10-40%)","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2013-08-29,"No","K","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","N","coniferous","heavy (40-75%)","moderate (10-40%)",,"absent","absent","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","C",,"absent","absent","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","M","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","L","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","absent","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","D","coniferous","heavy (40-75%)","absent","deciduous","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","K","coniferous","moderate (10-40%)","absent",,"absent","moderate (10-40%)","absent","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","F","coniferous","heavy (40-75%)","absent","deciduous","sparse (<10%)","heavy (40-75%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","G","coniferous","sparse (<10%)","absent","coniferous","sparse (<10%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","I","coniferous","heavy (40-75%)","absent",,"absent","absent","sparse (<10%)","absent","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","B","coniferous","moderate (10-40%)","absent",,"sparse (<10%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","O",,"absent","absent",,"absent","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","E",,"absent","absent","deciduous","heavy (40-75%)","sparse (<10%)","absent","absent","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","10995",2016-08-30,"No","A",,"absent","absent",,"sparse (<10%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
